Accuracy,Precision,Recall,F1-Score,TP,TN,FP,FN,Algorithm,Ngrams,Feature Extraction,Training Dataset,Test Dataset,Test Distribution,F_Question_mark,Binary Representation,Stop words,Additional Settings,Fitting Time,Prediction Time
0.9179867837421924,0.9613557174532784,0.9440124416796267,0.9526051475204017,9105.0,1036.0,366.0,540.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,english,False,0.08471918106079102,0.20745038986206055
0.8667824814848679,0.8718079024266294,0.9387140902872777,0.9040247678018577,6862.0,2618.0,1009.0,448.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,english,False,0.08471918106079102,0.20545578002929688
0.6915399239543726,0.6509308510638298,0.8875793291024479,0.7510548523206751,979.0,476.0,525.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,english,False,0.08471918106079102,0.01595783233642578
0.9201593192722006,0.9633076028338796,0.944530844997408,0.9538268244162915,9110.0,1055.0,347.0,535.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,True,0.0797889232635498,0.1911792755126953
0.8698911950260584,0.8751115075825157,0.9393980848153215,0.9061159860130633,6867.0,2647.0,980.0,443.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,True,0.0797889232635498,0.25438523292541504
0.6958174904942965,0.6548494983277592,0.8875793291024479,0.7536566589684371,979.0,485.0,516.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,True,0.0797889232635498,0.012965917587280273
0.9201593192722006,0.9633076028338796,0.944530844997408,0.9538268244162915,9110.0,1055.0,347.0,535.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,False,0.08078479766845703,0.18650603294372559
0.8698911950260584,0.8751115075825157,0.9393980848153215,0.9061159860130633,6867.0,2647.0,980.0,443.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,False,0.08078479766845703,0.19348907470703125
0.6958174904942965,0.6548494983277592,0.8875793291024479,0.7536566589684371,979.0,485.0,516.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,False,0.08078479766845703,0.01396489143371582
0.9287589390784828,0.9616426933500104,0.9565578019699326,0.9590935079785852,9226.0,1034.0,368.0,419.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,True,0.0797882080078125,0.19249391555786133
0.8719941483039224,0.869837296620776,0.9507523939808481,0.9084967320261438,6950.0,2587.0,1040.0,360.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,english,True,0.0797882080078125,0.1958000659942627
0.6981939163498099,0.6533420707732635,0.9038984587488668,0.7584632940281475,997.0,472.0,529.0,106.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,english,True,0.0797882080078125,0.013962030410766602
0.9287589390784828,0.9616426933500104,0.9565578019699326,0.9590935079785852,9226.0,1034.0,368.0,419.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,False,0.07879066467285156,0.1904921531677246
0.8719941483039224,0.869837296620776,0.9507523939808481,0.9084967320261438,6950.0,2587.0,1040.0,360.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,english,False,0.07879066467285156,0.2114403247833252
0.6981939163498099,0.6533420707732635,0.9038984587488668,0.7584632940281475,997.0,472.0,529.0,106.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,english,False,0.07879066467285156,0.01396322250366211
0.9298452068434869,0.9623644703919934,0.9570762052877139,0.9597130529708375,9231.0,1041.0,361.0,414.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,,True,0.07679200172424316,0.18185639381408691
0.8774801133766115,0.8759445843828715,0.9514363885088919,0.9121311475409836,6955.0,2642.0,985.0,355.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,,True,0.07679200172424316,0.21639513969421387
0.7005703422053232,0.6558998022412657,0.9020852221214869,0.7595419847328244,995.0,479.0,522.0,108.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,,True,0.07679200172424316,0.012965202331542969
0.9298452068434869,0.9623644703919934,0.9570762052877139,0.9597130529708375,9231.0,1041.0,361.0,414.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,,False,0.07583427429199219,0.17952299118041992
0.8774801133766115,0.8759445843828715,0.9514363885088919,0.9121311475409836,6955.0,2642.0,985.0,355.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,,False,0.07583427429199219,0.19049763679504395
0.7005703422053232,0.6558998022412657,0.9020852221214869,0.7595419847328244,995.0,479.0,522.0,108.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,,False,0.07583427429199219,0.011964559555053711
0.9179867837421924,0.9613557174532784,0.9440124416796267,0.9526051475204017,9105.0,1036.0,366.0,540.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,english,True,0.08081984519958496,0.19448471069335938
0.8666910487336564,0.8717916137229987,0.9385772913816689,0.9039525691699605,6861.0,2618.0,1009.0,449.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,english,True,0.08081984519958496,0.1984717845916748
0.6915399239543726,0.6509308510638298,0.8875793291024479,0.7510548523206751,979.0,476.0,525.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,english,True,0.08081984519958496,0.014569997787475586
0.9179867837421924,0.9613557174532784,0.9440124416796267,0.9526051475204017,9105.0,1036.0,366.0,540.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,english,False,0.07878708839416504,0.19545483589172363
0.8666910487336564,0.8717916137229987,0.9385772913816689,0.9039525691699605,6861.0,2618.0,1009.0,449.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,english,False,0.07878708839416504,0.1944875717163086
0.6915399239543726,0.6509308510638298,0.8875793291024479,0.7510548523206751,979.0,476.0,525.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,english,False,0.07878708839416504,0.012963056564331055
0.9200687969584502,0.9633037225042301,0.9444271643338518,0.9537720538191717,9109.0,1055.0,347.0,536.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,,True,0.07480192184448242,0.1798868179321289
0.8698911950260584,0.8751115075825157,0.9393980848153215,0.9061159860130633,6867.0,2647.0,980.0,443.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,,True,0.07480192184448242,0.18547701835632324
0.6958174904942965,0.6548494983277592,0.8875793291024479,0.7536566589684371,979.0,485.0,516.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,,True,0.07480192184448242,0.01196908950805664
0.9200687969584502,0.9633037225042301,0.9444271643338518,0.9537720538191717,9109.0,1055.0,347.0,536.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,,False,0.08114242553710938,0.2194228172302246
0.8698911950260584,0.8751115075825157,0.9393980848153215,0.9061159860130633,6867.0,2647.0,980.0,443.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,,False,0.08114242553710938,0.18255019187927246
0.6958174904942965,0.6548494983277592,0.8875793291024479,0.7536566589684371,979.0,485.0,516.0,124.0,Naïve Bayes,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,,False,0.08114242553710938,0.011969327926635742
0.935186023354757,0.9411997232928155,0.9874546397096942,0.963772515685084,9524.0,807.0,595.0,121.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,english,True,0.26628589630126953,0.3498799800872803
0.8484044984913596,0.8223819301848049,0.9861833105335157,0.8968648917641203,7209.0,2070.0,1557.0,101.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,english,True,0.26628589630126953,0.37198328971862793
0.6397338403041825,0.5996533795493935,0.9410698096101541,0.7325335215243473,1038.0,308.0,693.0,65.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,english,True,0.26628589630126953,0.02992105484008789
0.935186023354757,0.9411997232928155,0.9874546397096942,0.963772515685084,9524.0,807.0,595.0,121.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,english,False,0.28224849700927734,0.3715493679046631
0.8484044984913596,0.8223819301848049,0.9861833105335157,0.8968648917641203,7209.0,2070.0,1557.0,101.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,english,False,0.28224849700927734,0.3710155487060547
0.6397338403041825,0.5996533795493935,0.9410698096101541,0.7325335215243473,1038.0,308.0,693.0,65.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,english,False,0.28224849700927734,0.023936986923217773
0.9376301258260161,0.9425775845028662,0.9888024883359253,0.9651368719323989,9537.0,821.0,581.0,108.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,,True,0.2942185401916504,0.3639514446258545
0.8528847033007223,0.8256597737918427,0.9886456908344733,0.899831911847102,7227.0,2101.0,1526.0,83.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,,True,0.2942185401916504,0.38095903396606445
0.6406844106463878,0.6,0.9437896645512239,0.733615221987315,1041.0,307.0,694.0,62.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,,True,0.2942185401916504,0.02692866325378418
0.9376301258260161,0.9425775845028662,0.9888024883359253,0.9651368719323989,9537.0,821.0,581.0,108.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,,False,0.2832486629486084,0.35605621337890625
0.8528847033007223,0.8256597737918427,0.9886456908344733,0.899831911847102,7227.0,2101.0,1526.0,83.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,,False,0.2832486629486084,0.36702728271484375
0.6406844106463878,0.6,0.9437896645512239,0.733615221987315,1041.0,307.0,694.0,62.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,,False,0.2832486629486084,0.023936748504638672
0.9355481126097583,0.9450034870977384,0.9834110938310006,0.9638248145513668,9485.0,850.0,552.0,160.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,english,True,0.2648444175720215,0.3490417003631592
0.851696077534973,0.8279520295202952,0.9822161422708618,0.8985108246777626,7180.0,2135.0,1492.0,130.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,english,True,0.2648444175720215,0.37500572204589844
0.6468631178707225,0.6063829787234043,0.9301903898458749,0.7341681574239715,1026.0,335.0,666.0,77.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,english,True,0.2648444175720215,0.02792644500732422
0.9355481126097583,0.9450034870977384,0.9834110938310006,0.9638248145513668,9485.0,850.0,552.0,160.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,english,False,0.26529550552368164,0.3430919647216797
0.851696077534973,0.8279520295202952,0.9822161422708618,0.8985108246777626,7180.0,2135.0,1492.0,130.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,english,False,0.26529550552368164,0.3520698547363281
0.6468631178707225,0.6063829787234043,0.9301903898458749,0.7341681574239715,1026.0,335.0,666.0,77.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,english,False,0.26529550552368164,0.022931814193725586
0.937358558884765,0.9455558873295511,0.9849663037843442,0.9648588259191551,9500.0,855.0,547.0,145.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,True,0.28873324394226074,0.3570551872253418
0.857547773612508,0.833024548402038,0.9841313269493844,0.9022952464567916,7194.0,2185.0,1442.0,116.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,True,0.28873324394226074,0.4338512420654297
0.654467680608365,0.6116389548693587,0.9338168631006346,0.7391460351632579,1030.0,347.0,654.0,73.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,True,0.28873324394226074,0.02393317222595215
0.937358558884765,0.9455558873295511,0.9849663037843442,0.9648588259191551,9500.0,855.0,547.0,145.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,False,0.28424644470214844,0.36998605728149414
0.857547773612508,0.833024548402038,0.9841313269493844,0.9022952464567916,7194.0,2185.0,1442.0,116.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,False,0.28424644470214844,0.3630704879760742
0.654467680608365,0.6116389548693587,0.9338168631006346,0.7391460351632579,1030.0,347.0,654.0,73.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,False,0.28424644470214844,0.02393794059753418
0.935186023354757,0.9411997232928155,0.9874546397096942,0.963772515685084,9524.0,807.0,595.0,121.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,True,0.2562859058380127,0.3341488838195801
0.8484044984913596,0.8223819301848049,0.9861833105335157,0.8968648917641203,7209.0,2070.0,1557.0,101.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,english,True,0.2562859058380127,0.3470804691314697
0.6397338403041825,0.5996533795493935,0.9410698096101541,0.7325335215243473,1038.0,308.0,693.0,65.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,english,True,0.2562859058380127,0.021943330764770508
0.935186023354757,0.9411997232928155,0.9874546397096942,0.963772515685084,9524.0,807.0,595.0,121.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,False,0.25666141510009766,0.335613489151001
0.8484044984913596,0.8223819301848049,0.9861833105335157,0.8968648917641203,7209.0,2070.0,1557.0,101.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,english,False,0.25666141510009766,0.3440873622894287
0.6397338403041825,0.5996533795493935,0.9410698096101541,0.7325335215243473,1038.0,308.0,693.0,65.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,english,False,0.25666141510009766,0.021941661834716797
0.9376301258260161,0.9425775845028662,0.9888024883359253,0.9651368719323989,9537.0,821.0,581.0,108.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,,True,0.2733314037322998,0.35306310653686523
0.8528847033007223,0.8256597737918427,0.9886456908344733,0.899831911847102,7227.0,2101.0,1526.0,83.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,,True,0.2733314037322998,0.350039005279541
0.6406844106463878,0.6,0.9437896645512239,0.733615221987315,1041.0,307.0,694.0,62.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,,True,0.2733314037322998,0.022941112518310547
0.9376301258260161,0.9425775845028662,0.9888024883359253,0.9651368719323989,9537.0,821.0,581.0,108.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,,False,0.27181053161621094,0.34604907035827637
0.8528847033007223,0.8256597737918427,0.9886456908344733,0.899831911847102,7227.0,2101.0,1526.0,83.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,,False,0.27181053161621094,0.3480410575866699
0.6406844106463878,0.6,0.9437896645512239,0.733615221987315,1041.0,307.0,694.0,62.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,,False,0.27181053161621094,0.021941661834716797
0.9355481126097583,0.9450034870977384,0.9834110938310006,0.9638248145513668,9485.0,850.0,552.0,160.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,english,True,0.2563178539276123,0.33311986923217773
0.851696077534973,0.8279520295202952,0.9822161422708618,0.8985108246777626,7180.0,2135.0,1492.0,130.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,english,True,0.2563178539276123,0.33907008171081543
0.6468631178707225,0.6063829787234043,0.9301903898458749,0.7341681574239715,1026.0,335.0,666.0,77.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,english,True,0.2563178539276123,0.02194380760192871
0.9355481126097583,0.9450034870977384,0.9834110938310006,0.9638248145513668,9485.0,850.0,552.0,160.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,english,False,0.2533278465270996,0.33910226821899414
0.851696077534973,0.8279520295202952,0.9822161422708618,0.8985108246777626,7180.0,2135.0,1492.0,130.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,english,False,0.2533278465270996,0.34556102752685547
0.6468631178707225,0.6063829787234043,0.9301903898458749,0.7341681574239715,1026.0,335.0,666.0,77.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,english,False,0.2533278465270996,0.022942781448364258
0.937358558884765,0.9455558873295511,0.9849663037843442,0.9648588259191551,9500.0,855.0,547.0,145.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,,True,0.2702813148498535,0.34505414962768555
0.857547773612508,0.833024548402038,0.9841313269493844,0.9022952464567916,7194.0,2185.0,1442.0,116.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,,True,0.2702813148498535,0.35207033157348633
0.654467680608365,0.6116389548693587,0.9338168631006346,0.7391460351632579,1030.0,347.0,654.0,73.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,,True,0.2702813148498535,0.02194356918334961
0.937358558884765,0.9455558873295511,0.9849663037843442,0.9648588259191551,9500.0,855.0,547.0,145.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,False,,False,0.27461838722229004,0.34405970573425293
0.857547773612508,0.833024548402038,0.9841313269493844,0.9022952464567916,7194.0,2185.0,1442.0,116.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,False,,False,0.27461838722229004,0.3530313968658447
0.654467680608365,0.6116389548693587,0.9338168631006346,0.7391460351632579,1030.0,347.0,654.0,73.0,Naïve Bayes,"[1, 2]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,False,,False,0.27461838722229004,0.021941661834716797
0.9280347605684801,0.9540324235583829,0.9640228097459824,0.9590015986798,9298.0,954.0,448.0,347.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,english,True,2.182147741317749,0.5056602954864502
0.866051019475176,0.8573175204792762,0.9592339261285909,0.9054167473691006,7012.0,2460.0,1167.0,298.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,english,True,2.182147741317749,0.5046207904815674
0.6093155893536122,0.5771554091158704,0.9528558476881233,0.7188782489740082,1051.0,231.0,770.0,52.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,english,True,2.182147741317749,0.14661240577697754
0.9184393953109441,0.9554166666666667,0.9509590461378953,0.9531826448428163,9172.0,974.0,428.0,473.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,english,False,0.6033487319946289,0.4463505744934082
0.8612050836609674,0.8582384957941613,0.9491108071135431,0.9013901520072756,6938.0,2481.0,1146.0,372.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,english,False,0.6033487319946289,0.49246644973754883
0.6045627376425855,0.5736813485589994,0.956482320942883,0.7171991842284161,1055.0,217.0,784.0,48.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,english,False,0.6033487319946289,0.042998313903808594
0.9320177423734951,0.953128184226615,0.9698289269051322,0.9614060331980061,9354.0,942.0,460.0,291.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,,True,2.1828043460845947,0.4940757751464844
0.8655938557191186,0.851976856316297,0.9668946648426813,0.9058054594386774,7068.0,2399.0,1228.0,242.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,,True,2.1828043460845947,0.5141611099243164
0.5917300380228137,0.564143007360673,0.9728014505893019,0.7141430948419302,1073.0,172.0,829.0,30.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,,True,2.1828043460845947,0.14960336685180664
0.9236896895084639,0.9532440782698249,0.95966822187662,0.9564453629553088,9256.0,948.0,454.0,389.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,True,,False,0.7388415336608887,0.4382894039154053
0.86074791990491,0.8534261634298278,0.9558139534883721,0.9017229141124088,6987.0,2427.0,1200.0,323.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,True,,False,0.7388415336608887,1.1835362911224365
0.594106463878327,0.5662586482171368,0.9646418857660924,0.7136150234741785,1064.0,186.0,815.0,39.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,True,,False,0.7388415336608887,0.04262900352478027
0.9265864035484747,0.9535838981310331,0.9627786417833074,0.9581592116803385,9286.0,950.0,452.0,359.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,english,True,2.2192704677581787,0.5153963565826416
0.8648623937094267,0.8557833089311859,0.9595075239398084,0.9046820585579775,7014.0,2445.0,1182.0,296.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,english,True,2.2192704677581787,0.5151834487915039
0.6093155893536122,0.5769020251778872,0.9555757026291931,0.7194539249146757,1054.0,228.0,773.0,49.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,english,True,2.2192704677581787,0.14960384368896484
0.9177152168009415,0.9538653366583542,0.9517884914463453,0.9528257823446987,9180.0,958.0,444.0,465.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,english,False,0.6686627864837646,0.4413022994995117
0.8612050836609674,0.8577958981961947,0.9497948016415869,0.9014541677486367,6943.0,2476.0,1151.0,367.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,english,False,0.6686627864837646,0.40703558921813965
0.6045627376425855,0.5736813485589994,0.956482320942883,0.7171991842284161,1055.0,217.0,784.0,48.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,english,False,0.6686627864837646,0.04600691795349121
0.9327419208834978,0.95409100183636,0.9696215655780197,0.9617935928420838,9352.0,952.0,450.0,293.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,True,2.1733672618865967,0.5076756477355957
0.8672396452409253,0.8551163918525703,0.9648426812585499,0.9066718087157732,7053.0,2432.0,1195.0,257.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,True,2.1733672618865967,0.5185670852661133
0.5903041825095057,0.563254593175853,0.9728014505893019,0.7134308510638299,1073.0,169.0,832.0,30.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,True,2.1733672618865967,0.14661192893981934
0.9212455870372047,0.9558441558441558,0.9538621047174702,0.9548521017125066,9200.0,977.0,425.0,445.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,True,False,,False,0.7270774841308594,0.4226205348968506
0.8596507268903721,0.8573196386585819,0.9477428180574555,0.9002663894483789,6928.0,2474.0,1153.0,382.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,True,False,,False,0.7270774841308594,1.1875417232513428
0.5865019011406845,0.5616076150185088,0.9628286491387126,0.7094188376753507,1062.0,172.0,829.0,41.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,True,False,,False,0.7270774841308594,0.04308605194091797
0.9293020729609849,0.9540983606557377,0.9654743390357698,0.9597526410718887,9312.0,954.0,448.0,333.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,True,2.194943904876709,0.5524592399597168
0.8655938557191186,0.8565323565323565,0.9596443228454172,0.9051612903225806,7015.0,2452.0,1175.0,295.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_33.0%,66.84/33.16,False,True,english,True,2.194943904876709,0.520622968673706
0.6102661596958175,0.5771958537915984,0.9592021758839528,0.720708446866485,1058.0,226.0,775.0,45.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,tweets,52.42/47.58,False,True,english,True,2.194943904876709,0.14860749244689941
0.920792975468453,0.9551588125389247,0.9540694660445826,0.9546138285180766,9202.0,970.0,432.0,443.0,Random Forest,"[1, 1]",CountVectorizer,dataset_33.0%,dataset_12.9%,87.31/12.69,False,True,english,False,0.6003074645996094,0.42687249183654785
